product_id,title,price,sales,feedbacks,seller,seller_rating,Процессор,Оперативная память,Жесткий диск,Видеопроцессор,Операционная система,Гарантийный срок,Страна производства,Габариты товара,Габариты товара (с упаковкой)
147111799,Игровой Компьютер Robotcomp Аллигатор 3.0 Bluetooth V3,48800₽,, 0 отзывов,Robotcomp,4.7,"{'Процессор_тип': 'AMD Ryzen 5', 'Количество ядер процессора': '6'}","{'Тип оперативной памяти': 'DDR 4', 'Объем оперативной памяти (Гб)': '32'}","{'Объем накопителя HDD': '1000 Гб', 'Объем накопителя SSD': '512 Гб'}",AMD Radeon Vega 7,Windows 10 Pro,3 Года (36 месяцев),Россия,"{'Ширина предмета': '20 см', 'Глубина предмета': '40 см', 'Высота предмета': '45 см', 'Вес без упаковки (кг)': '7 кг'}","{'Длина упаковки': '50 см', 'Ширина упаковки': '25 см', 'Высота упаковки': '44 см', 'Вес с упаковкой (кг)': '8 кг'}"
147111885,Игровой Компьютер Robotcomp Аллигатор 3.0 Bluetooth V3 Plus,58500₽,, 1 отзыв,Robotcomp,4.7,"{'Процессор_тип': 'AMD Ryzen 5', 'Количество ядер процессора': '6'}","{'Тип оперативной памяти': 'DDR 4', 'Объем оперативной памяти (Гб)': '64'}","{'Объем накопителя HDD': '1000 Гб', 'Объем накопителя SSD': '512 Гб'}",AMD Radeon Vega 7,Windows 10 Pro,3 Года (36 месяцев),Россия,"{'Ширина предмета': '20 см', 'Глубина предмета': '40 см', 'Высота предмета': '45 см', 'Вес без упаковки (кг)': '7 кг'}","{'Длина упаковки': '50 см', 'Ширина упаковки': '25 см', 'Высота упаковки': '44 см', 'Вес с упаковкой (кг)': '8 кг'}"
147211674,"Игровой компьютер /16GB/SSD-512/Монитор-24""",68800₽,, 0 отзывов,Компьютерс,4.5,"{'Процессор_тип': 'Intel E5', 'Количество ядер процессора': '12'}","{'Тип оперативной памяти': '16', 'Объем оперативной памяти (Гб)': '16 ГБ'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '512 Гб'}",NVIDIA GeForce RTX 1060,Windows 11 Pro,1 год,Россия,"{'Ширина предмета': None, 'Глубина предмета': None, 'Высота предмета': None, 'Вес без упаковки (кг)': '8 кг'}","{'Длина упаковки': '40 см', 'Ширина упаковки': '40 см', 'Высота упаковки': '40 см', 'Вес с упаковкой (кг)': '8 кг'}"
147211674,"Игровой компьютер /16GB/SSD-512/Монитор-24""",68800₽,, 0 отзывов,Компьютерс,4.5,"{'Процессор_тип': 'Intel E5', 'Количество ядер процессора': '12'}","{'Тип оперативной памяти': '16', 'Объем оперативной памяти (Гб)': '16 ГБ'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '512 Гб'}",NVIDIA GeForce RTX 1060,Windows 11 Pro,1 год,Россия,"{'Ширина предмета': None, 'Глубина предмета': None, 'Высота предмета': None, 'Вес без упаковки (кг)': '8 кг'}","{'Длина упаковки': '40 см', 'Ширина упаковки': '40 см', 'Высота упаковки': '40 см', 'Вес с упаковкой (кг)': '8 кг'}"
147212723,"Компьютер для учёбы и игр /6GB/SSD-256/Монитор-20""",30000₽,, 0 отзывов,Компьютерс,4.5,"{'Процессор_тип': 'Intel Core Quad 9400', 'Количество ядер процессора': '4'}","{'Тип оперативной памяти': 'не заполнено', 'Объем оперативной памяти (Гб)': '4 ГБ'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '256 Гб'}",NVIDIA GeForce GT 610,Windows 11 Pro,1 год,Россия,"{'Ширина предмета': None, 'Глубина предмета': None, 'Высота предмета': None, 'Вес без упаковки (кг)': '8 кг'}","{'Длина упаковки': '40 см', 'Ширина упаковки': '40 см', 'Высота упаковки': '40 см', 'Вес с упаковкой (кг)': '8 кг'}"
147213987,"Игровой компьютер /16GB/SSD-512/Монитор-24""",69120₽,, 0 отзывов,Компьютерс,4.5,"{'Процессор_тип': 'Intel Xeon', 'Количество ядер процессора': '12'}","{'Тип оперативной памяти': '16 Гб', 'Объем оперативной памяти (Гб)': '16 ГБ'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '512 Гб'}",NVIDIA GeForce RTX 1060,Windows 11 Pro,1 год,Россия,"{'Ширина предмета': None, 'Глубина предмета': None, 'Высота предмета': None, 'Вес без упаковки (кг)': '8 кг'}","{'Длина упаковки': '40 см', 'Ширина упаковки': '40 см', 'Высота упаковки': '40 см', 'Вес с упаковкой (кг)': '8 кг'}"
147215061,"Игровой компьютер/16GB/SSD-512/Монитор-24""",66400₽,, 0 отзывов,Компьютерс,4.5,"{'Процессор_тип': 'Intel E3', 'Количество ядер процессора': '8'}","{'Тип оперативной памяти': 'не заполнено', 'Объем оперативной памяти (Гб)': '16 ГБ'}","{'Объем накопителя HDD': '1 Тб', 'Объем накопителя SSD': '500 Гб'}",NVIDIA GeForce GTX 1060,Windows 11 Pro,1 год,Россия,"{'Ширина предмета': None, 'Глубина предмета': None, 'Высота предмета': None, 'Вес без упаковки (кг)': '8 кг'}","{'Длина упаковки': '40 см', 'Ширина упаковки': '40 см', 'Высота упаковки': '40 см', 'Вес с упаковкой (кг)': '8 кг'}"
147217022,"Компьютер игровой/16gb/ssd-512гб/Монитор-24""",69600₽,, 0 отзывов,Компьютерс,4.5,"{'Процессор_тип': 'Intel E5', 'Количество ядер процессора': '12'}","{'Тип оперативной памяти': 'не заполнено', 'Объем оперативной памяти (Гб)': '16 ГБ'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '512 Гб'}",NVIDIA GeForce RTX 1060,Windows 11 Pro,1 год,Россия,"{'Ширина предмета': None, 'Глубина предмета': None, 'Высота предмета': None, 'Вес без упаковки (кг)': '8 кг'}","{'Длина упаковки': '40 см', 'Ширина упаковки': '40 см', 'Высота упаковки': '40 см', 'Вес с упаковкой (кг)': '8 кг'}"
147249390,Компьютер,14800₽,, 0 отзывов,ПК Каморка,0.0,"{'Процессор_тип': 'Intel Core i3', 'Количество ядер процессора': '2'}","{'Тип оперативной памяти': 'DDR 3', 'Объем оперативной памяти (Гб)': '8 ГБ'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '256 Гб'}",Intel HD Graphics 2500,Windows 10 Pro,3 месяца,Россия,"{'Ширина предмета': None, 'Глубина предмета': None, 'Высота предмета': None, 'Вес без упаковки (кг)': None}","{'Длина упаковки': '39 см', 'Ширина упаковки': '23 см', 'Высота упаковки': '35 см', 'Вес с упаковкой (кг)': '3.7 кг'}"
147312952,"Мощный игровой компьютер с Ryzen 3, RX 570 8GB и 16 GB DDR4",40500₽,Купили менее 5 раз, 2 отзыва,"Тимошенко М.В,",4.7,"{'Процессор_тип': 'AMD Radeon RX 570', 'Количество ядер процессора': '4'}","{'Тип оперативной памяти': 'DDR 4', 'Объем оперативной памяти (Гб)': '16 ГБ'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '480 ГБ'}",AMD Radeon RX 570,Windows 10,,Россия,"{'Ширина предмета': '20 см', 'Глубина предмета': '43 см', 'Высота предмета': '46 см', 'Вес без упаковки (кг)': '7 кг'}","{'Длина упаковки': '46 см', 'Ширина упаковки': '23 см', 'Высота упаковки': '51 см', 'Вес с упаковкой (кг)': '8 кг'}"
147327594,"Игровой компьютер /8GB/SSD-128/HDD-500/Монитор-22""",44800₽,, 0 отзывов,Компьютерс,4.5,"{'Процессор_тип': 'Intel E5', 'Количество ядер процессора': '8'}","{'Тип оперативной памяти': 'не заполнено', 'Объем оперативной памяти (Гб)': '8 ГБ'}","{'Объем накопителя HDD': '500 Гб', 'Объем накопителя SSD': '128 Гб'}",NVIDIA GeForce GTX 650,Windows 11 Pro,1 год,Россия,"{'Ширина предмета': None, 'Глубина предмета': None, 'Высота предмета': None, 'Вес без упаковки (кг)': '8 кг'}","{'Длина упаковки': '40 см', 'Ширина упаковки': '40 см', 'Высота упаковки': '40 см', 'Вес с упаковкой (кг)': '8 кг'}"
147333977,"Компьютер для учёбы и игр /4GB/SSD-128/Монитор-19""",26560₽,, 0 отзывов,Компьютерс,4.5,"{'Процессор_тип': 'Q9400', 'Количество ядер процессора': '4'}","{'Тип оперативной памяти': 'не заполнено', 'Объем оперативной памяти (Гб)': '4'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '128 Гб'}",nVidia GeForce GT 610,Windows 11 Pro,1 год,Россия,"{'Ширина предмета': None, 'Глубина предмета': None, 'Высота предмета': None, 'Вес без упаковки (кг)': '8 кг'}","{'Длина упаковки': '40 см', 'Ширина упаковки': '40 см', 'Высота упаковки': '40 см', 'Вес с упаковкой (кг)': '8 кг'}"
147335075,"Мини компьютер, Beelink SER5,16/500Гб",48037₽,Купили менее 5 раз, 0 отзывов,Market-77.ru,4.3,"{'Процессор_тип': 'AMD Ryzen 5', 'Количество ядер процессора': '6'}","{'Тип оперативной памяти': 'DDR 4', 'Объем оперативной памяти (Гб)': '16 ГБ'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '500 Гб'}",не заполнено,Windows 11,6 месяцев,Китай,"{'Ширина предмета': '11.3 см', 'Глубина предмета': '12.6 см', 'Высота предмета': None, 'Вес без упаковки (кг)': None}","{'Длина упаковки': '23 см', 'Ширина упаковки': '14 см', 'Высота упаковки': '6 см', 'Вес с упаковкой (кг)': '1.1 кг'}"
147337666,"Игровой компьютер /16GB/SSD-512/Монитор-27""",67200₽,, 0 отзывов,Компьютерс,4.5,"{'Процессор_тип': 'Intel E5', 'Количество ядер процессора': '12'}","{'Тип оперативной памяти': 'не заполнено', 'Объем оперативной памяти (Гб)': '16 ГБ'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '512 Гб'}",AMD Radeon RX 570,Windows 11 Pro,1 год,Россия,"{'Ширина предмета': None, 'Глубина предмета': None, 'Высота предмета': None, 'Вес без упаковки (кг)': '8 кг'}","{'Длина упаковки': '40 см', 'Ширина упаковки': '40 см', 'Высота упаковки': '40 см', 'Вес с упаковкой (кг)': '8 кг'}"
147341685,"Игровой компьютер /8GB/SSD-128/HDD-500/Монитор-22""",40800₽,, 0 отзывов,Компьютерс,4.5,"{'Процессор_тип': 'Intel E3', 'Количество ядер процессора': '4'}","{'Тип оперативной памяти': 'не заполнено', 'Объем оперативной памяти (Гб)': '8 ГБ'}","{'Объем накопителя HDD': '500 Гб', 'Объем накопителя SSD': '128 Гб'}",NVIDIA GeForce GTX 550,Windows 11 Pro,1 год,Россия,"{'Ширина предмета': None, 'Глубина предмета': None, 'Высота предмета': None, 'Вес без упаковки (кг)': '8 кг'}","{'Длина упаковки': '40 см', 'Ширина упаковки': '40 см', 'Высота упаковки': '40 см', 'Вес с упаковкой (кг)': '8 кг'}"
147342493,"Мини ПК Azerty AZ-0017 (Intel i5 2x1.6GHz, 16Gb, 1Tb SSD)",37905₽,, 0 отзывов,Техноцентр,4.6,"{'Процессор_тип': 'Intel Core i5', 'Количество ядер процессора': '2 шт'}","{'Тип оперативной памяти': 'DDR 4', 'Объем оперативной памяти (Гб)': '16 ГБ'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '1024 Гб'}",Intel UHD Graphics 620,Windows 10 Pro,12 мес,Китай,"{'Ширина предмета': '5 см', 'Глубина предмета': '12 см', 'Высота предмета': '12 см', 'Вес без упаковки (кг)': '0.72 кг'}","{'Длина упаковки': '12 см', 'Ширина упаковки': '16 см', 'Высота упаковки': '10 см', 'Вес с упаковкой (кг)': '1.2 кг'}"
147344156,"Компьютер для учёбы и игр /4GB/SSD-240/Монитор-20""",30400₽,, 0 отзывов,Компьютерс,4.5,"{'Процессор_тип': 'Q9400', 'Количество ядер процессора': '4'}","{'Тип оперативной памяти': 'не заполнено', 'Объем оперативной памяти (Гб)': '4 ГБ'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '240 Гб'}",nVidia GeForce GT 610,Windows 11 Pro,1 год,Россия,"{'Ширина предмета': None, 'Глубина предмета': None, 'Высота предмета': None, 'Вес без упаковки (кг)': '8 кг'}","{'Длина упаковки': '40 см', 'Ширина упаковки': '40 см', 'Высота упаковки': '40 см', 'Вес с упаковкой (кг)': '8 кг'}"
147350114,"Компьютер для учёбы и игр/4GB/SSD-128/Монитор-19""",29200₽,, 0 отзывов,Компьютерс,4.5,"{'Процессор_тип': 'Q9400', 'Количество ядер процессора': '4'}","{'Тип оперативной памяти': 'не заполнено', 'Объем оперативной памяти (Гб)': '4 ГБ'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '128 Гб'}",nVidia GeForce GT 610,Windows 11 Pro,1 год,Россия,"{'Ширина предмета': None, 'Глубина предмета': None, 'Высота предмета': None, 'Вес без упаковки (кг)': '8 кг'}","{'Длина упаковки': '40 см', 'Ширина упаковки': '40 см', 'Высота упаковки': '40 см', 'Вес с упаковкой (кг)': '8 кг'}"
147350114,"Компьютер для учёбы и игр/4GB/SSD-128/Монитор-19""",29200₽,, 0 отзывов,Компьютерс,4.5,"{'Процессор_тип': 'Q9400', 'Количество ядер процессора': '4'}","{'Тип оперативной памяти': 'не заполнено', 'Объем оперативной памяти (Гб)': '4 ГБ'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '128 Гб'}",nVidia GeForce GT 610,Windows 11 Pro,1 год,Россия,"{'Ширина предмета': None, 'Глубина предмета': None, 'Высота предмета': None, 'Вес без упаковки (кг)': '8 кг'}","{'Длина упаковки': '40 см', 'Ширина упаковки': '40 см', 'Высота упаковки': '40 см', 'Вес с упаковкой (кг)': '8 кг'}"
147356609,"Игровой компьютер /8GB/SSD-256/HDD-500/Монитор-22""",45200₽,, 0 отзывов,Компьютерс,4.5,"{'Процессор_тип': 'Intel E5', 'Количество ядер процессора': '12'}","{'Тип оперативной памяти': 'не заполнено', 'Объем оперативной памяти (Гб)': '8 ГБ'}","{'Объем накопителя HDD': '500 Гб', 'Объем накопителя SSD': '256 Гб'}",NVIDIA GeForce GTX 650,Windows 11 Pro,1 год,Россия,"{'Ширина предмета': None, 'Глубина предмета': None, 'Высота предмета': None, 'Вес без упаковки (кг)': '8 кг'}","{'Длина упаковки': '40 см', 'Ширина упаковки': '40 см', 'Высота упаковки': '40 см', 'Вес с упаковкой (кг)': '8 кг'}"
147359461,"Игровой компьютер /8GB/SSD-256/Монитор-24""",51200₽,, 0 отзывов,Компьютерс,4.5,"{'Процессор_тип': 'Intel E5', 'Количество ядер процессора': '12'}","{'Тип оперативной памяти': 'не заполнено', 'Объем оперативной памяти (Гб)': '8 ГБ'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '256 Гб'}",NVIDIA GeForce GTX 750,Windows 11 Pro,1 год,Россия,"{'Ширина предмета': None, 'Глубина предмета': None, 'Высота предмета': None, 'Вес без упаковки (кг)': '8 кг'}","{'Длина упаковки': '40 см', 'Ширина упаковки': '40 см', 'Высота упаковки': '40 см', 'Вес с упаковкой (кг)': '8 кг'}"
147590031,"Игровой компьютер IRU Game 515EC, черный",72990₽,, 0 отзывов,Позитроника,4.4,"{'Процессор_тип': 'Intel Core i5', 'Количество ядер процессора': '6'}","{'Тип оперативной памяти': 'DDR 4', 'Объем оперативной памяти (Гб)': '64'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '512 Гб'}",не заполнено,Free DOS,36 мес.,Россия,"{'Ширина предмета': '17 см', 'Глубина предмета': '39.5 см', 'Высота предмета': '35 см', 'Вес без упаковки (кг)': None}","{'Длина упаковки': '52 см', 'Ширина упаковки': '27 см', 'Высота упаковки': '46 см', 'Вес с упаковкой (кг)': '9.4 кг'}"
147792634,Игровой компьютер iRU Game 325EC,77990₽,, 0 отзывов,Позитроника,4.4,"{'Процессор_тип': 'AMD Ryzen 5', 'Количество ядер процессора': '6'}","{'Тип оперативной памяти': 'DDR 4', 'Объем оперативной памяти (Гб)': '16'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '512 Гб'}",не заполнено,Free DOS,36 мес.,Россия,"{'Ширина предмета': '28 см', 'Глубина предмета': '53 см', 'Высота предмета': '52.7 см', 'Вес без упаковки (кг)': None}","{'Длина упаковки': '52 см', 'Ширина упаковки': '27 см', 'Высота упаковки': '45 см', 'Вес с упаковкой (кг)': '7.4 кг'}"
147811679, Компьютер пк офисный для дома офиса работы,19796₽,, 0 отзывов,KSKSHOP,4.3,"{'Процессор_тип': 'Intel Core i5', 'Количество ядер процессора': '4'}","{'Тип оперативной памяти': 'DDR 3', 'Объем оперативной памяти (Гб)': '8'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '240 гб'}",Intel HD Graphics 2500,Windows 10,1 год,,"{'Ширина предмета': '31 см', 'Глубина предмета': '18 см', 'Высота предмета': '35.2 см', 'Вес без упаковки (кг)': '3.2 кг'}","{'Длина упаковки': '40 см', 'Ширина упаковки': '22 см', 'Высота упаковки': '36 см', 'Вес с упаковкой (кг)': '3.7 кг'}"
147837997, Компьютер пк офисный для дома офиса работы,23645₽,, 0 отзывов,KSKSHOP,4.3,"{'Процессор_тип': 'Intel Core i5', 'Количество ядер процессора': '4'}","{'Тип оперативной памяти': 'DDR 3', 'Объем оперативной памяти (Гб)': '16'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '480 гб'}",Intel HD Graphics,Windows 10,1 год,,"{'Ширина предмета': '31 см', 'Глубина предмета': '18 см', 'Высота предмета': '35.2 см', 'Вес без упаковки (кг)': '3.2 кг'}","{'Длина упаковки': '40 см', 'Ширина упаковки': '22 см', 'Высота упаковки': '36 см', 'Вес с упаковкой (кг)': '3.7 кг'}"
148026925,Компьютеры ВСК,44828₽,, 0 отзывов,Компас,3.8,"{'Процессор_тип': 'не заполнено', 'Количество ядер процессора': 'не заполнено'}","{'Тип оперативной памяти': 'не заполнено', 'Объем оперативной памяти (Гб)': None}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': None}",не заполнено,отсутствует,,,"{'Ширина предмета': None, 'Глубина предмета': None, 'Высота предмета': None, 'Вес без упаковки (кг)': None}","{'Длина упаковки': '50 см', 'Ширина упаковки': '40 см', 'Высота упаковки': '25 см', 'Вес с упаковкой (кг)': '7 кг'}"
148026925,Компьютеры ВСК,44828₽,, 0 отзывов,Компас,3.8,"{'Процессор_тип': 'не заполнено', 'Количество ядер процессора': 'не заполнено'}","{'Тип оперативной памяти': 'не заполнено', 'Объем оперативной памяти (Гб)': None}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': None}",не заполнено,отсутствует,,,"{'Ширина предмета': None, 'Глубина предмета': None, 'Высота предмета': None, 'Вес без упаковки (кг)': None}","{'Длина упаковки': '50 см', 'Ширина упаковки': '40 см', 'Высота упаковки': '25 см', 'Вес с упаковкой (кг)': '7 кг'}"
148027273,Компьютеры ВСК,40108₽,, 0 отзывов,Компас,3.8,"{'Процессор_тип': 'не заполнено', 'Количество ядер процессора': 'не заполнено'}","{'Тип оперативной памяти': 'не заполнено', 'Объем оперативной памяти (Гб)': None}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': None}",не заполнено,отсутствует,,,"{'Ширина предмета': None, 'Глубина предмета': None, 'Высота предмета': None, 'Вес без упаковки (кг)': None}","{'Длина упаковки': '50 см', 'Ширина упаковки': '40 см', 'Высота упаковки': '25 см', 'Вес с упаковкой (кг)': '3 кг'}"
148027371,Компьютеры ВСК,39518₽,, 0 отзывов,Компас,3.8,"{'Процессор_тип': 'не заполнено', 'Количество ядер процессора': 'не заполнено'}","{'Тип оперативной памяти': 'не заполнено', 'Объем оперативной памяти (Гб)': None}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': None}",не заполнено,отсутствует,,,"{'Ширина предмета': None, 'Глубина предмета': None, 'Высота предмета': None, 'Вес без упаковки (кг)': None}","{'Длина упаковки': '40 см', 'Ширина упаковки': '40 см', 'Высота упаковки': '20 см', 'Вес с упаковкой (кг)': '5 кг'}"
148031647,Игровой компьютер FORMULA,66068₽,, 0 отзывов,Компас,3.8,"{'Процессор_тип': 'не заполнено', 'Количество ядер процессора': 'не заполнено'}","{'Тип оперативной памяти': 'не заполнено', 'Объем оперативной памяти (Гб)': None}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': None}",не заполнено,отсутствует,,,"{'Ширина предмета': None, 'Глубина предмета': None, 'Высота предмета': None, 'Вес без упаковки (кг)': None}","{'Длина упаковки': '45 см', 'Ширина упаковки': '21 см', 'Высота упаковки': '40 см', 'Вес с упаковкой (кг)': '4 кг'}"
148034269,Компьютеры Нет бренда,15222₽,, 0 отзывов,Компас,3.8,"{'Процессор_тип': 'не заполнено', 'Количество ядер процессора': 'не заполнено'}","{'Тип оперативной памяти': 'не заполнено', 'Объем оперативной памяти (Гб)': None}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': None}",не заполнено,отсутствует,,,"{'Ширина предмета': None, 'Глубина предмета': None, 'Высота предмета': None, 'Вес без упаковки (кг)': None}","{'Длина упаковки': '40 см', 'Ширина упаковки': '40 см', 'Высота упаковки': '20 см', 'Вес с упаковкой (кг)': '3.4 кг'}"
148123098,Блок питания 12v2a,240₽,Купили более 90 раз, 8 отзывов,Mar Arm,4.2,"{'Процессор_тип': 'не заполнено', 'Количество ядер процессора': 'не заполнено'}","{'Тип оперативной памяти': 'не заполнено', 'Объем оперативной памяти (Гб)': None}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': None}",не заполнено,отсутствует,7 дней,Китай,"{'Ширина предмета': '5 см', 'Глубина предмета': '2 см', 'Высота предмета': '8 см', 'Вес без упаковки (кг)': None}","{'Длина упаковки': '5 см', 'Ширина упаковки': '9 см', 'Высота упаковки': '7 см', 'Вес с упаковкой (кг)': None}"
148217960,"Компьютер для учёбы и игр/4GB/SSD-256/Монитор-19""",26400₽,, 0 отзывов,Компьютерс,4.5,"{'Процессор_тип': 'Intеl Quad', 'Количество ядер процессора': '4'}","{'Тип оперативной памяти': 'не заполнено', 'Объем оперативной памяти (Гб)': '4'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '256'}",не заполнено,Windows,1 год,Россия,"{'Ширина предмета': '40 см', 'Глубина предмета': '39 см', 'Высота предмета': '40 см', 'Вес без упаковки (кг)': '8 кг'}","{'Длина упаковки': '40 см', 'Ширина упаковки': '40 см', 'Высота упаковки': '40 см', 'Вес с упаковкой (кг)': '8 кг'}"
148217960,"Компьютер для учёбы и игр/4GB/SSD-256/Монитор-19""",26400₽,, 0 отзывов,Компьютерс,4.5,"{'Процессор_тип': 'Intеl Quad', 'Количество ядер процессора': '4'}","{'Тип оперативной памяти': 'не заполнено', 'Объем оперативной памяти (Гб)': '4'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '256'}",не заполнено,Windows,1 год,Россия,"{'Ширина предмета': '40 см', 'Глубина предмета': '39 см', 'Высота предмета': '40 см', 'Вес без упаковки (кг)': '8 кг'}","{'Длина упаковки': '40 см', 'Ширина упаковки': '40 см', 'Высота упаковки': '40 см', 'Вес с упаковкой (кг)': '8 кг'}"
148219733,"Игровой компьютер /16GB/SSD-512/Монитор-27""",71200₽,, 0 отзывов,Компьютерс,4.5,"{'Процессор_тип': 'Intel E5', 'Количество ядер процессора': '20'}","{'Тип оперативной памяти': 'не заполнено', 'Объем оперативной памяти (Гб)': '16'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '512'}",rx-580,Windows,1 год,Россия,"{'Ширина предмета': '39 см', 'Глубина предмета': '40 см', 'Высота предмета': '40 см', 'Вес без упаковки (кг)': '8 кг'}","{'Длина упаковки': '40 см', 'Ширина упаковки': '40 см', 'Высота упаковки': '40 см', 'Вес с упаковкой (кг)': '8 кг'}"
148220578,"Игровой компьютер /16GB/SSD-512/Монитор-27""",68800₽,, 0 отзывов,Компьютерс,4.5,"{'Процессор_тип': 'Intel E5', 'Количество ядер процессора': '12'}","{'Тип оперативной памяти': 'не заполнено', 'Объем оперативной памяти (Гб)': '16 ГБ'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '512 Гб'}",NVIDIA GeForce GTX 1060,Windows,1 год,Россия,"{'Ширина предмета': '40 см', 'Глубина предмета': '40 см', 'Высота предмета': '40 см', 'Вес без упаковки (кг)': '8 кг'}","{'Длина упаковки': '40 см', 'Ширина упаковки': '40 см', 'Высота упаковки': '40 см', 'Вес с упаковкой (кг)': '8 кг'}"
148221678,Игровой компьютер/16GB/SSD-256/HDD-500/Монитор-27',70400₽,, 0 отзывов,Компьютерс,4.5,"{'Процессор_тип': 'Intel E3', 'Количество ядер процессора': '8'}","{'Тип оперативной памяти': 'не заполнено', 'Объем оперативной памяти (Гб)': '16 ГБ'}","{'Объем накопителя HDD': '500 Гб', 'Объем накопителя SSD': '256 Гб'}",NVIDIA GeForce GTX 950,Windows,1 год,Россия,"{'Ширина предмета': '38 см', 'Глубина предмета': '40 см', 'Высота предмета': '40 см', 'Вес без упаковки (кг)': '8 кг'}","{'Длина упаковки': '40 см', 'Ширина упаковки': '40 см', 'Высота упаковки': '40 см', 'Вес с упаковкой (кг)': '8 кг'}"
148222686,"Игровой компьютер/16GB/SSD-512/Монитор-27""",68000₽,, 0 отзывов,Компьютерс,4.5,"{'Процессор_тип': 'Intel E5', 'Количество ядер процессора': '20'}","{'Тип оперативной памяти': 'не заполнено', 'Объем оперативной памяти (Гб)': '16 ГБ'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '512 Гб'}",RX-570,Windows,1 год,Россия,"{'Ширина предмета': '40 см', 'Глубина предмета': '39 см', 'Высота предмета': '40 см', 'Вес без упаковки (кг)': '8 кг'}","{'Длина упаковки': '40 см', 'Ширина упаковки': '40 см', 'Высота упаковки': '40 см', 'Вес с упаковкой (кг)': '8 кг'}"
148226326,"Игровой компьютер/16GB/SSD-512/Монитор-27""",74400₽,, 0 отзывов,Компьютерс,4.5,"{'Процессор_тип': 'Intel E3', 'Количество ядер процессора': '8'}","{'Тип оперативной памяти': 'не заполнено', 'Объем оперативной памяти (Гб)': '16 ГБ'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '512 Гб'}",RX-570,Windows,1 год,Россия,"{'Ширина предмета': '40 см', 'Глубина предмета': '40 см', 'Высота предмета': '40 см', 'Вес без упаковки (кг)': '8 кг'}","{'Длина упаковки': '40 см', 'Ширина упаковки': '40 см', 'Высота упаковки': '40 см', 'Вес с упаковкой (кг)': '8 кг'}"
148228070,"Игровой компьютер/16GB/SSD-512/Монитор-24""",68800₽,, 0 отзывов,Компьютерс,4.5,"{'Процессор_тип': 'Intel E5', 'Количество ядер процессора': '12'}","{'Тип оперативной памяти': 'не заполнено', 'Объем оперативной памяти (Гб)': '16 ГБ'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '512 Гб'}",NVIDIA GeForce GTX 1060,Windows,1 год,Россия,"{'Ширина предмета': '40 см', 'Глубина предмета': '40 см', 'Высота предмета': '40 см', 'Вес без упаковки (кг)': '8 кг'}","{'Длина упаковки': '40 см', 'Ширина упаковки': '40 см', 'Высота упаковки': '40 см', 'Вес с упаковкой (кг)': '8 кг'}"
148228840,"Игровой компьютер /16GB/SSD-512/Монитор-24""",68000₽,, 0 отзывов,Компьютерс,4.5,"{'Процессор_тип': 'Intel E5', 'Количество ядер процессора': '20'}","{'Тип оперативной памяти': 'не заполнено', 'Объем оперативной памяти (Гб)': '16 ГБ'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '512 Гб'}",rx-580,Windows,1 год,Россия,"{'Ширина предмета': '40 см', 'Глубина предмета': '40 см', 'Высота предмета': '40 см', 'Вес без упаковки (кг)': '8 кг'}","{'Длина упаковки': '40 см', 'Ширина упаковки': '40 см', 'Высота упаковки': '40 см', 'Вес с упаковкой (кг)': '8 кг'}"
